################################################################################
#
# DO NOT EDIT THIS FILE MANUALLY!
# ALL CHANGES WILL BE LOST WHEN RECREATED!
#
# The data in this file was generated by sqlplot-tools
# by processing "cycles.plot".
#
################################################################################

################################################################################
# MULTIPLOT(skew) SELECT log(2, n) x, avg(cycles)/(n*log(2,n)) AS y, MULTIPLOT FROM eval GROUP BY n, MULTIPLOT,x ORDER BY MULTIPLOT,x
#
# index 0 skew=0
14.0	29.3718505859375
15.0	23.2626721191406
16.0	20.140700340271
17.0	18.1490450241986
18.0	15.2871348063151
19.0	12.5901238893208
20.0	11.8453972085317
21.0	12.2633227175085
22.0	12.9691558241844
23.0	13.465753326727
24.0	13.8736642089983
25.0	13.8556356067657
26.0	12.5134580724514


# index 1 skew=1
14.0	30.7391960507347
15.0	23.0198577880859
16.0	19.2527192433675
17.0	17.5017545363482
18.0	16.6074640839188
19.0	15.9590207819353
20.0	15.770221861926
21.0	15.8787079008799
22.0	16.8460856459358
23.0	17.6263097233098
24.0	18.5948424196492
25.0	18.6228205676874
26.0	18.8587537614199


# index 2 skew=2
14.0	32.7547999790737
15.0	23.3623697916667
16.0	19.7127148310343
17.0	17.9004350550034
18.0	16.8879304108796
19.0	16.2644455892998
20.0	15.8447490533193
21.0	15.9605528400058
22.0	16.9550527460647
23.0	17.9774987827177
24.0	18.8906030667325
25.0	19.8872641628129
26.0	19.6481135006134


# index 3 skew=3
14.0	31.8607264927455
15.0	22.5025434705946
16.0	18.8006184895833
17.0	16.8314770717247
18.0	15.7758990393745
19.0	15.1897418038887
20.0	14.7989481925964
21.0	14.9150338702732
22.0	16.0262043458043
23.0	17.4632736634517
24.0	18.2426798017696
25.0	18.068848428045
26.0	18.401439110247


# index 4 skew=4
14.0	30.1200757707868
15.0	21.8134355333116
16.0	17.9781702359517
17.0	16.0234752729827
18.0	14.8448844839025
19.0	14.2104440655625
20.0	13.8577041149139
21.0	14.0215142378731
22.0	14.8416278199716
23.0	16.0680518815483
24.0	16.6867582586904
25.0	17.0738836069902
26.0	17.2499484366331


# index 5 skew=5
14.0	28.6354108537946
15.0	21.3106814914279
16.0	17.4461676279704
17.0	15.4693617727242
18.0	14.3947638758907
19.0	13.7337369416889
20.0	13.3248117605845
21.0	13.4721919506315
22.0	14.6225906068628
23.0	15.7162536857785
24.0	16.1493367360284
25.0	16.552318918705
26.0	16.747411476878


# index 6 skew=6
14.0	28.6797194707961
15.0	21.2127848307292
16.0	17.0612227121989
17.0	15.20092272291
18.0	14.1596958372328
19.0	13.4823798129433
20.0	13.2127268393834
21.0	13.2818626260001
22.0	14.0070814020706
23.0	15.1218447935754
24.0	15.8256804315994
25.0	16.5652514120511
26.0	16.5453005807522


# index 7 skew=7
14.0	28.3320109049479
15.0	20.6122914632161
16.0	17.0338107744853
17.0	15.0585225423177
18.0	14.0605604383681
19.0	13.357651543199
20.0	12.9547147274017
21.0	13.1383065723238
22.0	14.0665858351823
23.0	15.368197631459
24.0	15.7514350910982
25.0	16.2330002876123
26.0	16.3226326371615


# index 8 skew=8
14.0	27.920419602167
15.0	20.9137030707465
16.0	17.0070641835531
17.0	15.1102659936045
18.0	13.9800312960589
19.0	13.3304609164857
20.0	12.9827720483144
21.0	13.1196266015371
22.0	13.9286148168824
23.0	14.9802395399066
24.0	16.0222674724956
25.0	16.1927486224969
26.0	16.4205298349261


# index 9 skew=9
14.0	27.9690733410063
15.0	20.6732191297743
16.0	17.1018586158752
17.0	15.0390607796463
18.0	13.9495315904971
19.0	13.3113087938543
20.0	12.938365205129
21.0	13.1316276088593
22.0	14.0344795295686
23.0	15.0370843185895
24.0	15.6846847434839
25.0	16.1292224788666
26.0	16.4571073099207


# index 10 skew=10
14.0	28.8783533005487
15.0	20.6741848415799
16.0	16.9575748443604
17.0	15.2186081830193
18.0	14.1190937536734
19.0	13.4396928820694
20.0	13.0439025878906
21.0	13.1696403102269
22.0	14.1948416106629
23.0	15.0434106856153
24.0	15.782701831311
25.0	16.1934171744188
26.0	16.9940127560726


# index 11 skew=11
14.0	29.0491340273903
15.0	20.9048455132378
16.0	17.2090643246969
17.0	15.4502009223489
18.0	14.2481476819074
19.0	13.5400217792444
20.0	13.0943201303482
21.0	13.2538302474552
22.0	14.1580586541783
23.0	15.2906984384509
24.0	15.9506470455478
25.0	16.5653384637833
26.0	16.7756688541327


# index 12 skew=12
14.0	29.2044946579706
15.0	21.5889746771918
16.0	17.3826797803243
17.0	15.3781263314041
18.0	14.3909179546215
19.0	13.7781426613791
20.0	13.2610149383545
21.0	13.4440355300903
22.0	14.2379432356719
23.0	15.5868122502801
24.0	16.0361302085221
25.0	16.3783284608523
26.0	16.6066734387706


