################################################################################
#
# DO NOT EDIT THIS FILE MANUALLY!
# ALL CHANGES WILL BE LOST WHEN RECREATED!
#
# The data in this file was generated by sqlplot-tools
# by processing "comparison.plot".
#
################################################################################

################################################################################
# MULTIPLOT(skew) SELECT log(2, n) x, avg(time)*1.0/(n*log(2, n))*1000000.0 AS y, MULTIPLOT FROM eval WHERE skew<3 OR skew=7 GROUP BY n, MULTIPLOT,x ORDER BY MULTIPLOT,x
#
# index 0 skew=0
14.0	1.73614937918527
15.0	1.93273722330729
16.0	2.02485084533691
17.0	2.01291701372932
18.0	1.68560663859049
19.0	1.40062633313631
20.0	1.31522655487061
21.0	1.41272317795526
22.0	1.51336193084717
23.0	1.59322178882101
24.0	1.66049599647522
25.0	1.64803266525269
26.0	1.49298172730666
27.0	1.31573941972521
28.0	1.25027793858733
29.0	1.29173798807736
30.0	1.35986134409904


# index 1 skew=1
14.0	3.09662261566558
15.0	3.03239302201705
16.0	2.97848094593395
17.0	2.9651703044055
18.0	2.94111617887863
19.0	2.91886078683953
20.0	2.90827512741089
21.0	2.9036317552839
22.0	2.88483554666693
23.0	2.90114620457525
24.0	2.89312998453776
25.0	2.87115812301636
26.0	2.86254172141735
27.0	2.87999525482272
28.0	2.85718590021133
29.0	2.80498687563271
30.0	2.79720313847065


# index 2 skew=2
14.0	3.12729872666396
15.0	3.06553696141098
16.0	3.03327387029474
17.0	3.06030871821385
18.0	3.02293758199673
19.0	3.01690101623535
20.0	2.99986124038696
21.0	3.02780494488106
22.0	3.0083645473827
23.0	3.02359850510307
24.0	3.00431251525879
25.0	2.99039602279663
26.0	3.00133457550636
27.0	3.00202025938286
28.0	2.99351023776191
29.0	3.00730482257646
30.0	2.99839737514655


# index 3 skew=7
14.0	2.47608531605114
15.0	2.40184437144886
16.0	2.3502609946511
17.0	2.33013302672143
18.0	2.29304727881846
19.0	2.28261445697985
20.0	2.25576281547546
21.0	2.23553294227237
22.0	2.23216643700233
23.0	2.21392071765402
24.0	2.20945204297702
25.0	2.21312880516052
26.0	2.20449096881426
27.0	2.19661990801493
28.0	2.19362654856273
29.0	2.20002285365401
30.0	2.18765996396542


